"sentence","startTime","endTime","speaker_id","speaker_name"
"And then what we have is a feedback loop.","01:18:49","01:18:52",0,"Jarad DeLorenzo"
"So the agent gives them back the work and says, all right, I wrote that test just like you want.","01:18:52","01:18:57",0,"Jarad DeLorenzo"
"And the agent, his specialty is break put, poking holes.","01:18:57","01:19:00",0,"Jarad DeLorenzo"
"You know, so, like, I noticed that you did this.","01:19:00","01:19:03",0,"Jarad DeLorenzo"
"It's not modular.","01:19:03","01:19:03",0,"Jarad DeLorenzo"
"Can you make it like this?","01:19:03","01:19:04",0,"Jarad DeLorenzo"
"And you realize we're just building a company, you're building a team.","01:19:04","01:19:07",0,"Jarad DeLorenzo"
"And the cool thing is these agents that we make could be reusable because they have the history of that project.","01:19:08","01:19:15",0,"Jarad DeLorenzo"
"So if I made a dashboard agent that doesn't go to waste when I make another feature, he'll have that knowledge in his head.","01:19:15","01:19:22",0,"Jarad DeLorenzo"
"You can even have an onboarding agent that takes another agent and transfers the context to them in a way that, you know, automatically that automates all of this crap that I've been doing manually for two years.","01:19:23","01:19:36",0,"Jarad DeLorenzo"
"And we're.","01:19:37","01:19:37",0,"Jarad DeLorenzo"
"We could do that.","01:19:37","01:19:38",0,"Jarad DeLorenzo"
"Right now.","01:19:38","01:19:38",0,"Jarad DeLorenzo"
"The only thing stopping me is time, which means the world is big.","01:19:38","01:19:43",0,"Jarad DeLorenzo"
"There are people doing this right now.","01:19:43","01:19:45",0,"Jarad DeLorenzo"
"There are people right now, guaranteed, that have the same idea and that are doing it.","01:19:45","01:19:48",0,"Jarad DeLorenzo"
"And they're just going to go so much faster in us, right?","01:19:48","01:19:52",0,"Jarad DeLorenzo"
"So these are just ideas that I come across when I'm working with it.","01:19:52","01:19:56",0,"Jarad DeLorenzo"
"Gershon, how much time?","01:19:58","01:19:59",0,"Jarad DeLorenzo"
"When do we.","01:19:59","01:19:59",0,"Jarad DeLorenzo"
"When's our, like, hard stop?","01:19:59","01:20:00",0,"Jarad DeLorenzo"
"Three minutes.","01:20:02","01:20:03",1,"Gershon Herczeg"
"All right, So I guess, yeah, let's do it.","01:20:03","01:20:05",0,"Jarad DeLorenzo"
"Three minutes.","01:20:05","01:20:06",1,"Gershon Herczeg"
"So we could do, like.","01:20:06","01:20:06",1,"Gershon Herczeg"
"Otherwise, I know, we could be here for like, another six Hours.","01:20:07","01:20:09",1,"Gershon Herczeg"
"Yeah.","01:20:09","01:20:09",0,"Jarad DeLorenzo"
"Yeah.","01:20:09","01:20:10",0,"Jarad DeLorenzo"
"Everything's gonna be amazing.","01:20:10","01:20:11",1,"Gershon Herczeg"
"I think.","01:20:12","01:20:12",0,"Jarad DeLorenzo"
"I think what I want to do is get some feedback on what they liked that I mentioned what intrigues them, and then I'll build another one for next month.","01:20:12","01:20:19",0,"Jarad DeLorenzo"
"No, but.","01:20:19","01:20:20",0,"Jarad DeLorenzo"
"No, no, I have one more thing that's in.","01:20:20","01:20:22",0,"Jarad DeLorenzo"
"Okay.","01:20:22","01:20:22",0,"Jarad DeLorenzo"
"I guess so I was good.","01:20:22","01:20:23",0,"Jarad DeLorenzo"
"I wanted.","01:20:23","01:20:24",0,"Jarad DeLorenzo"
"Yeah.","01:20:25","01:20:26",0,"Jarad DeLorenzo"
"So I.","01:20:26","01:20:26",0,"Jarad DeLorenzo"
"What I wanted to end in like.","01:20:26","01:20:27",0,"Jarad DeLorenzo"
"I jumped ahead to agents because it's definitely where we're going.","01:20:27","01:20:30",0,"Jarad DeLorenzo"
"But Cursor, you.","01:20:30","01:20:32",0,"Jarad DeLorenzo"
"I know you all use cursor.","01:20:32","01:20:33",0,"Jarad DeLorenzo"
"Cursor has rules, right?","01:20:33","01:20:35",0,"Jarad DeLorenzo"
"You could think of those rules.","01:20:35","01:20:37",0,"Jarad DeLorenzo"
"They're very cumbersome to work with.","01:20:38","01:20:40",0,"Jarad DeLorenzo"
"Right?","01:20:40","01:20:40",0,"Jarad DeLorenzo"
"You have to attach them manually.","01:20:40","01:20:41",0,"Jarad DeLorenzo"
"You have to create them.","01:20:41","01:20:43",0,"Jarad DeLorenzo"
"It's.","01:20:43","01:20:43",0,"Jarad DeLorenzo"
"It's a pain, right?","01:20:43","01:20:44",0,"Jarad DeLorenzo"
"But Roux has this concept called modes.","01:20:44","01:20:53",0,"Jarad DeLorenzo"
"They're RU modes and I defined a bunch for Trino and it's just.","01:20:53","01:20:58",0,"Jarad DeLorenzo"
"And the way that Roux does it is I have a for instance.","01:20:58","01:21:02",0,"Jarad DeLorenzo"
"These are all the modes I have.","01:21:02","01:21:03",0,"Jarad DeLorenzo"
"I have an orchestrator, a tester, a security reviewer, a documentation writer.","01:21:03","01:21:08",0,"Jarad DeLorenzo"
"These are agents, right, that are just built for like.","01:21:08","01:21:11",0,"Jarad DeLorenzo"
"I have a DevOps spark.","01:21:11","01:21:12",0,"Jarad DeLorenzo"
"Spark is.","01:21:13","01:21:13",0,"Jarad DeLorenzo"
"There's like a doctoral.","01:21:14","01:21:15",0,"Jarad DeLorenzo"
"There's a paper on Spark, which is.","01:21:15","01:21:17",0,"Jarad DeLorenzo"
"I forget what it stands for, but it's like thinking, reacting, Iterating, Supabase Admin Specification Writer.","01:21:17","01:21:25",0,"Jarad DeLorenzo"
"MCP Integrations Dev environment.","01:21:25","01:21:28",0,"Jarad DeLorenzo"
"So if I want to bring up an environment, I can come to my dev environment mode and I can just pretend this is the expert and I can say, hey, can you get this up and running?","01:21:28","01:21:36",0,"Jarad DeLorenzo"
"And it knows so what is in that mode?","01:21:36","01:21:38",0,"Jarad DeLorenzo"
"You have the complete autonomy to go and create your own mode by clicking on the modes here.","01:21:39","01:21:47",0,"Jarad DeLorenzo"
"You pick what configuration you want to use and then you give it the definitions.","01:21:47","01:21:52",0,"Jarad DeLorenzo"
"And this is cumbersome.","01:21:52","01:21:53",0,"Jarad DeLorenzo"
"I don't suggest you go in and do it.","01:21:53","01:21:55",0,"Jarad DeLorenzo"
"Even the way they suggest, if you go to look at the rudox is it says if you need one, tell it to make one.","01:21:55","01:22:01",0,"Jarad DeLorenzo"
"So let's do it right now before we go.","01:22:01","01:22:05",0,"Jarad DeLorenzo"
"I'm going to pick a good model.","01:22:05","01:22:07",0,"Jarad DeLorenzo"
"I'm going to use some expensive.","01:22:07","01:22:10",0,"Jarad DeLorenzo"
"We'll use GPT Pro.","01:22:10","01:22:11",0,"Jarad DeLorenzo"
"And I'll say can.","01:22:11","01:22:13",0,"Jarad DeLorenzo"
"Actually, I have a mode maker.","01:22:14","01:22:16",0,"Jarad DeLorenzo"
"Do I?","01:22:16","01:22:16",0,"Jarad DeLorenzo"
"Yep.","01:22:16","01:22:17",0,"Jarad DeLorenzo"
"Mode creator.","01:22:17","01:22:17",0,"Jarad DeLorenzo"
"I made this one to make modes for modes.","01:22:17","01:22:19",0,"Jarad DeLorenzo"
"For modes.","01:22:19","01:22:19",0,"Jarad DeLorenzo"
"For modes.","01:22:19","01:22:20",0,"Jarad DeLorenzo"
"So I'll say create a mode.","01:22:20","01:22:22",0,"Jarad DeLorenzo"
"You have a modemaker that makes mode.","01:22:22","01:22:24",1,"Gershon Herczeg"
"Makers create a mode that really dials in, that really laser focuses on what's a good thing on QA testing.","01:22:24","01:22:41",0,"Jarad DeLorenzo"
"Oh, wait.","01:22:42","01:22:43",0,"Jarad DeLorenzo"
"On finding existing McP servers on GitHub Smithery and instead of having to write things out, I use etc.","01:22:43","01:22:58",0,"Jarad DeLorenzo"
"A lot because that basically tells AI I don't feel like thinking of it.","01:22:58","01:23:01",0,"Jarad DeLorenzo"
"You just continue this list because I'm bored.","01:23:01","01:23:03",0,"Jarad DeLorenzo"
"I have other things to do.","01:23:04","01:23:05",0,"Jarad DeLorenzo"
"So create a mode that lays.","01:23:05","01:23:06",0,"Jarad DeLorenzo"
"Okay, I'm just going to do that and send it and it uses the mode.","01:23:06","01:23:10",0,"Jarad DeLorenzo"
"And what's cool is they have a thing they added.","01:23:10","01:23:12",0,"Jarad DeLorenzo"
"They add stuff three times a day called the boomerang mode.","01:23:13","01:23:16",0,"Jarad DeLorenzo"
"So it delegates to your other modes.","01:23:17","01:23:20",0,"Jarad DeLorenzo"
"And basically it's the same thing I was talking about with the agents.","01:23:20","01:23:22",0,"Jarad DeLorenzo"
"So having a supervisor that calls its this is like a hack way of doing it.","01:23:22","01:23:31",0,"Jarad DeLorenzo"
"Right.","01:23:31","01:23:31",0,"Jarad DeLorenzo"
"It doesn't keep it on the rails.","01:23:31","01:23:32",0,"Jarad DeLorenzo"
"There's no programmatic way.","01:23:32","01:23:33",0,"Jarad DeLorenzo"
"It's all prompts.","01:23:34","01:23:35",0,"Jarad DeLorenzo"
"Right.","01:23:35","01:23:35",0,"Jarad DeLorenzo"
"It's still an agent.","01:23:36","01:23:37",0,"Jarad DeLorenzo"
"Right.","01:23:37","01:23:37",0,"Jarad DeLorenzo"
"What's the difference?","01:23:37","01:23:38",0,"Jarad DeLorenzo"
"Like I could write it in code and have it have like structured output.","01:23:38","01:23:43",0,"Jarad DeLorenzo"
"I could have really types strict typing.","01:23:43","01:23:46",0,"Jarad DeLorenzo"
"But this is kind of doing and accomplishing the same awesomeness with nothing but prompts.","01:23:46","01:23:53",0,"Jarad DeLorenzo"
"There's no code, it's all prompts.","01:23:53","01:23:55",0,"Jarad DeLorenzo"
"And look at this.","01:23:55","01:23:56",0,"Jarad DeLorenzo"
"Look what it just made for me.","01:23:56","01:23:57",0,"Jarad DeLorenzo"
"MCP Server Finder.","01:23:59","01:24:01",0,"Jarad DeLorenzo"
"You are MCP Server Finder specializing in discovering MCP server implementations across various platforms.","01:24:02","01:24:07",0,"Jarad DeLorenzo"
"GitLab BitBucket.","01:24:10","01:24:11",0,"Jarad DeLorenzo"
"OK, so do we want to open.","01:24:13","01:24:15",1,"Gershon Herczeg"
"The floor for some discussions?","01:24:15","01:24:17",0,"Jarad DeLorenzo"
"Yes, yes.","01:24:17","01:24:17",0,"Jarad DeLorenzo"
"Let's open it up.","01:24:17","01:24:18",0,"Jarad DeLorenzo"
"And I don't expect you to remember everything.","01:24:18","01:24:21",0,"Jarad DeLorenzo"
"I just want you to feel what I'm trying to deliver to you.","01:24:21","01:24:24",0,"Jarad DeLorenzo"
"Yes.","01:24:25","01:24:25",1,"Gershon Herczeg"
"So I think some of the stuff you want to share anyway, like your base age project guide that you use, I think that's very good for.","01:24:25","01:24:33",1,"Gershon Herczeg"
"Oh yeah, yeah.","01:24:33","01:24:34",0,"Jarad DeLorenzo"
"We could add it all to like even to our.","01:24:34","01:24:36",1,"Gershon Herczeg"
"We could add it directly into our cursor.","01:24:36","01:24:38",1,"Gershon Herczeg"
"Yeah.","01:24:38","01:24:39",0,"Jarad DeLorenzo"
"Make it like that's the base for all conversations.","01:24:39","01:24:42",1,"Gershon Herczeg"
"Yeah, Very helpful I think.","01:24:42","01:24:44",1,"Gershon Herczeg"
"And I'd like to add on to that and say if somebody has a better one, we can pull request it.","01:24:45","01:24:49",0,"Jarad DeLorenzo"
"We could keep improving it.","01:24:49","01:24:50",1,"Gershon Herczeg"
"Yeah, pull request it and be like hey, I found this really works.","01:24:50","01:24:53",0,"Jarad DeLorenzo"
"And we can branch them everything.","01:24:53","01:24:54",0,"Jarad DeLorenzo"
"Right.","01:24:55","01:24:55",1,"Gershon Herczeg"
"But some people probably just completely new.","01:24:56","01:25:00",1,"Gershon Herczeg"
"So we've already doing some of this, some people are doing none of this or all this or better things.","01:25:00","01:25:07",1,"Gershon Herczeg"
"Anyone to have anything they want to add, please unmute and speak up.","01:25:08","01:25:13",1,"Gershon Herczeg"
"Nobody, not one person.","01:25:18","01:25:20",1,"Gershon Herczeg"
"Yeah.","01:25:23","01:25:24",0,"Jarad DeLorenzo"
"On my end it's overwhelming because I'm on the team that doesn't work this way.","01:25:24","01:25:35",0,"Jarad DeLorenzo"
"But I'm happy to discover this and learn more of this.","01:25:36","01:25:42",0,"Jarad DeLorenzo"
"AI.","01:25:45","01:25:45",0,"Jarad DeLorenzo"
"And yeah, I think I'll message Gershon to message me for a cloth.","01:25:46","01:25:55",0,"Jarad DeLorenzo"
"I mean, for.","01:25:55","01:25:57",0,"Jarad DeLorenzo"
"For the license.","01:25:57","01:25:58",0,"Jarad DeLorenzo"
"What license?","01:25:59","01:26:00",0,"Jarad DeLorenzo"
"For cursor.","01:26:00","01:26:01",0,"Jarad DeLorenzo"
"Oh, yeah.","01:26:01","01:26:02",0,"Jarad DeLorenzo"
"Yes.","01:26:04","01:26:04",1,"Gershon Herczeg"
"Yep.","01:26:04","01:26:05",0,"Jarad DeLorenzo"
"Yeah, that's all on the end, I think.","01:26:08","01:26:12",0,"Jarad DeLorenzo"
"But, yeah, I'm willing to learn.","01:26:12","01:26:14",0,"Jarad DeLorenzo"
"You should be.","01:26:15","01:26:16",0,"Jarad DeLorenzo"
"Because it will.","01:26:16","01:26:18",0,"Jarad DeLorenzo"
"Yeah, it will.","01:26:18","01:26:19",0,"Jarad DeLorenzo"
"It will make you more efficient.","01:26:19","01:26:21",0,"Jarad DeLorenzo"
"And the only thing that's keeping you back is, like, you're used to what you do.","01:26:21","01:26:25",0,"Jarad DeLorenzo"
"You know, it's.","01:26:25","01:26:25",0,"Jarad DeLorenzo"
"It's hard to, like, change, you know, what you're so good at and what you're used to.","01:26:25","01:26:31",0,"Jarad DeLorenzo"
"But you can still be good.","01:26:31","01:26:34",0,"Jarad DeLorenzo"
"You can adapt and just.","01:26:34","01:26:35",0,"Jarad DeLorenzo"
"Just amplify yourself.","01:26:35","01:26:37",0,"Jarad DeLorenzo"
"That's what the goal is.","01:26:37","01:26:38",0,"Jarad DeLorenzo"
"Yeah.","01:26:39","01:26:40",0,"Jarad DeLorenzo"
"I do have a question.","01:26:40","01:26:41",0,"Jarad DeLorenzo"
"How do you verify all the, like, all the codes that has been generated?","01:26:42","01:26:49",0,"Jarad DeLorenzo"
"Yeah.","01:26:50","01:26:50",0,"Jarad DeLorenzo"
"So this is something that is not answer.","01:26:50","01:26:55",0,"Jarad DeLorenzo"
"There's no.","01:26:55","01:26:56",0,"Jarad DeLorenzo"
"I don't know where we're going with this.","01:26:56","01:26:57",0,"Jarad DeLorenzo"
"Right.","01:26:57","01:26:58",0,"Jarad DeLorenzo"
"Because it is 100%.","01:26:58","01:27:00",0,"Jarad DeLorenzo"
"I mean, people, we can make code faster than we can develop it, creating a bottleneck, right.","01:27:01","01:27:08",0,"Jarad DeLorenzo"
"I mean, it happens at a lot of companies.","01:27:08","01:27:09",0,"Jarad DeLorenzo"
"There's a lot of talk about this.","01:27:09","01:27:11",0,"Jarad DeLorenzo"
"Like, we, like, at the rate Gershon cranks out code, you know, like, you can't realistically have everybody pause and review.","01:27:11","01:27:21",0,"Jarad DeLorenzo"
"But then again, you can't just blindly take AI's code, right?","01:27:22","01:27:27",0,"Jarad DeLorenzo"
"So like I said in the beginning.","01:27:27","01:27:28",0,"Jarad DeLorenzo"
"The lot more testing.","01:27:28","01:27:30",1,"Gershon Herczeg"
"The only thing that exists, remember, is acceptance Crate.","01:27:30","01:27:34",0,"Jarad DeLorenzo"
"Like, if.","01:27:34","01:27:34",0,"Jarad DeLorenzo"
"If it passes your tests, that means you did not have a thorough enough set of acceptance criteria, right?","01:27:34","01:27:41",0,"Jarad DeLorenzo"
"So if you set them up and say, this shall do X, this shall do Y, this shall do Z, right?","01:27:41","01:27:47",0,"Jarad DeLorenzo"
"And you have this feedback loop going.","01:27:47","01:27:49",0,"Jarad DeLorenzo"
"There's no reason for it to.","01:27:50","01:27:51",0,"Jarad DeLorenzo"
"It could just keep going and going until it meets the criteria.","01:27:51","01:27:55",0,"Jarad DeLorenzo"
"And if it meets it, your tests are passing and your code works.","01:27:55","01:27:58",0,"Jarad DeLorenzo"
"There is no need to look at the code, right.","01:27:59","01:28:01",0,"Jarad DeLorenzo"
"Anything that you think of where, like, oh, but what if it's hard to read?","01:28:01","01:28:06",0,"Jarad DeLorenzo"
"What if the code is not modular enough?","01:28:06","01:28:09",0,"Jarad DeLorenzo"
"Like, what if it.","01:28:09","01:28:09",0,"Jarad DeLorenzo"
"Right.","01:28:09","01:28:10",0,"Jarad DeLorenzo"
"That, you know, there is something to say to that.","01:28:10","01:28:13",0,"Jarad DeLorenzo"
"But it matters a little bit less when AI is just doing it for you, right?","01:28:13","01:28:18",0,"Jarad DeLorenzo"
"If it's not as modular, oh, it's gonna take a minute instead of three seconds.","01:28:18","01:28:24",0,"Jarad DeLorenzo"
"That doesn't really have an impact.","01:28:24","01:28:25",0,"Jarad DeLorenzo"
"You know what I mean?","01:28:25","01:28:26",0,"Jarad DeLorenzo"
"Like, I'm exaggerating, but just so you see, like, it might be more work for the AI to do it, but it.","01:28:26","01:28:33",0,"Jarad DeLorenzo"
"We're talking about a tiny amount compared to the gain of cranking out code and making sure our acceptance criteria is good.","01:28:33","01:28:41",0,"Jarad DeLorenzo"
"We're gonna need agents to come up with acceptance criteria and even evolve it because it's not even practical for us to come up with them fast enough.","01:28:41","01:28:49",0,"Jarad DeLorenzo"
"Okay.","01:28:53","01:28:53",1,"Gershon Herczeg"
"Just in case FR.","01:28:53","01:28:55",1,"Gershon Herczeg"
"You weren't confused enough.","01:28:55","01:28:56",1,"Gershon Herczeg"
"So more confusion tv, anything you wanted to add?","01:28:56","01:29:01",1,"Gershon Herczeg"
"Yeah.","01:29:05","01:29:06",0,"Jarad DeLorenzo"
"Basically could Echo Pro is confusion.","01:29:06","01:29:10",0,"Jarad DeLorenzo"
"But yeah, it's good to hear that there are tools that we can still that we haven't learned yet and we can make ourselves faster and better.","01:29:11","01:29:22",0,"Jarad DeLorenzo"
"Absolutely.","01:29:23","01:29:24",1,"Gershon Herczeg"
"I think like the one thing that we do learn from this is those who, like Jared, are learning a lot of this right now, and I'm learning a lot of it to myself.","01:29:24","01:29:33",1,"Gershon Herczeg"
"Are.","01:29:35","01:29:35",0,"Jarad DeLorenzo"
"Going to be the ones who are going to be like the future of programming.","01:29:35","01:29:39",1,"Gershon Herczeg"
"Because there's absolutely no way that people like our, like what we are writing code are going to be doing this in the future.","01:29:39","01:29:49",1,"Gershon Herczeg"
"This is going to make absolutely no sense.","01:29:49","01:29:51",1,"Gershon Herczeg"
"The way I compare it is if you were the guy who knows how to dig the best, you know best ditches with a shovel and then someone who created the excavator and you still know how to dig very well with a shovel.","01:29:51","01:30:05",1,"Gershon Herczeg"
"Congrats, buddy.","01:30:06","01:30:07",0,"Jarad DeLorenzo"
"You're still absolutely useless.","01:30:07","01:30:09",1,"Gershon Herczeg"
"And doesn't matter how well you're gonna dig it.","01:30:09","01:30:10",1,"Gershon Herczeg"
"You should just pretty much quit your job unless you learn how to use an excavator.","01:30:10","01:30:14",1,"Gershon Herczeg"
"Now what, what Gershon is saying is you are now a hobbyist digger.","01:30:14","01:30:18",0,"Jarad DeLorenzo"
"You can dig for fun if you.","01:30:18","01:30:19",0,"Jarad DeLorenzo"
"Like doing it on the weekend.","01:30:19","01:30:20",1,"Gershon Herczeg"
"Yeah.","01:30:20","01:30:21",0,"Jarad DeLorenzo"
"And doing it in your backyard because you still love going inside.","01:30:21","01:30:24",1,"Gershon Herczeg"
"And you don't like the idea of having a machine doing for you.","01:30:24","01:30:28",1,"Gershon Herczeg"
"Beautiful.","01:30:28","01:30:29",1,"Gershon Herczeg"
"For you.","01:30:29","01:30:29",1,"Gershon Herczeg"
"But you're just a hobbyist.","01:30:29","01:30:31",1,"Gershon Herczeg"
"Exactly what you're saying.","01:30:31","01:30:32",1,"Gershon Herczeg"
"We will see this with coding too.","01:30:32","01:30:33",1,"Gershon Herczeg"
"The people are like, no, no.","01:30:33","01:30:35",1,"Gershon Herczeg"
"I'm back to the original.","01:30:35","01:30:36",1,"Gershon Herczeg"
"We saw this, by the way, with the evolution of code overall.","01:30:36","01:30:40",1,"Gershon Herczeg"
"So there was like people that are.","01:30:40","01:30:41",1,"Gershon Herczeg"
"Like, no, no, I'm not using.","01:30:41","01:30:42",0,"Jarad DeLorenzo"
"Id, I don't use myself.","01:30:42","01:30:44",1,"Gershon Herczeg"
"I don't trust compilers because I don't.","01:30:44","01:30:46",0,"Jarad DeLorenzo"
"Need the history.","01:30:46","01:30:47",1,"Gershon Herczeg"
"I know it all my head.","01:30:47","01:30:48",1,"Gershon Herczeg"
"At some point you're like, okay, beautiful.","01:30:48","01:30:50",1,"Gershon Herczeg"
"You love doing it that way.","01:30:51","01:30:52",1,"Gershon Herczeg"
"That's great for you.","01:30:52","01:30:52",1,"Gershon Herczeg"
"But no one's doing this way and keep doing that because you're very smart.","01:30:52","01:30:56",1,"Gershon Herczeg"
"But that's just not going to.","01:30:56","01:30:57",1,"Gershon Herczeg"
"Well, you know, I, I acknowledge SV's confusion and I, I'm going to say something.","01:30:57","01:31:03",0,"Jarad DeLorenzo"
"So.","01:31:03","01:31:04",0,"Jarad DeLorenzo"
"See, I think you are.","01:31:04","01:31:05",0,"Jarad DeLorenzo"
"It is important I think more important for you than anyone to like understand and be able to like propagate this.","01:31:06","01:31:13",0,"Jarad DeLorenzo"
"This knowledge.","01:31:13","01:31:14",0,"Jarad DeLorenzo"
"So you know what would probably be fun and also eye opening.","01:31:14","01:31:19",0,"Jarad DeLorenzo"
"If we just paired on something you're working on.","01:31:19","01:31:22",0,"Jarad DeLorenzo"
"I'll just watch.","01:31:22","01:31:23",0,"Jarad DeLorenzo"
"I'll watch and I'll keep note and maybe I won't even interrupt you.","01:31:23","01:31:26",0,"Jarad DeLorenzo"
"I don't know.","01:31:26","01:31:26",0,"Jarad DeLorenzo"
"I have never tried this before.","01:31:26","01:31:27",0,"Jarad DeLorenzo"
"But I can watch what you're doing and then maybe I could put together a.","01:31:27","01:31:31",0,"Jarad DeLorenzo"
"You know, what if you did it like this?","01:31:31","01:31:33",0,"Jarad DeLorenzo"
"Or we can.","01:31:34","01:31:34",0,"Jarad DeLorenzo"
"We can.","01:31:34","01:31:35",0,"Jarad DeLorenzo"
"We can jam out together and I can watch what you do and offer you how AI could increase your efficiency without ruining your.","01:31:35","01:31:45",0,"Jarad DeLorenzo"
"Your.","01:31:46","01:31:46",0,"Jarad DeLorenzo"
"Your good feel of the.","01:31:46","01:31:48",0,"Jarad DeLorenzo"
"You know, like, I don't trust AI doing this.","01:31:48","01:31:50",0,"Jarad DeLorenzo"
"How can we can mitigate that?","01:31:50","01:31:52",0,"Jarad DeLorenzo"
"Sure.","01:31:53","01:31:53",1,"Gershon Herczeg"
"You know, I think that could be fun.","01:31:54","01:31:56",0,"Jarad DeLorenzo"
"Yes.","01:31:58","01:31:59",1,"Gershon Herczeg"
"Seriously, I think we should plan it.","01:31:59","01:32:01",0,"Jarad DeLorenzo"
"Yeah, we'll set this up after.","01:32:02","01:32:03",0,"Jarad DeLorenzo"
"Okay.","01:32:06","01:32:06",1,"Gershon Herczeg"
"Yeah, I think we're going to.","01:32:06","01:32:08",1,"Gershon Herczeg"
"Yes.","01:32:08","01:32:08",1,"Gershon Herczeg"
"Some pair programming, some things.","01:32:08","01:32:09",1,"Gershon Herczeg"
"But this, I think a lot of this is just like.","01:32:09","01:32:11",1,"Gershon Herczeg"
"It's overwhelming.","01:32:11","01:32:12",1,"Gershon Herczeg"
"That's okay.","01:32:13","01:32:13",1,"Gershon Herczeg"
"We might have to like pare it down to smaller chunks similar to what we do with AI where people could start learning the basics.","01:32:14","01:32:22",1,"Gershon Herczeg"
"You know, like.","01:32:23","01:32:23",1,"Gershon Herczeg"
"Like we don't expect everyone to know everything right away or be used to everything right away.","01:32:23","01:32:28",1,"Gershon Herczeg"
"Yeah.","01:32:28","01:32:29",0,"Jarad DeLorenzo"
"But Jared, maybe if you could create like an outline of what you mentioned over here and where people could start off and then we could go from there.","01:32:29","01:32:39",1,"Gershon Herczeg"
"You know, I just.","01:32:39","01:32:40",0,"Jarad DeLorenzo"
"I didn't have like enough time to flesh out what I wanted last minute with this online.","01:32:40","01:32:46",0,"Jarad DeLorenzo"
"I got to show you how I have it.","01:32:46","01:32:47",0,"Jarad DeLorenzo"
"But my goal was to give you the stuff cookie cutter so you didn't have to install because really you.","01:32:47","01:32:55",0,"Jarad DeLorenzo"
"I was like, how am I gonna get you guys to use the open router keys?","01:32:55","01:32:58",0,"Jarad DeLorenzo"
"And I was about to just mint each of you a key from my account.","01:32:58","01:33:01",0,"Jarad DeLorenzo"
"But like, you know, I mean like the logistics of how to spread the.","01:33:02","01:33:08",0,"Jarad DeLorenzo"
"The infra.","01:33:08","01:33:08",0,"Jarad DeLorenzo"
"That we need to do what I'm doing, I just couldn't finish in that time.","01:33:08","01:33:13",0,"Jarad DeLorenzo"
"But I do acknowledge that we don't need all of it at once.","01:33:13","01:33:17",0,"Jarad DeLorenzo"
"We can do.","01:33:17","01:33:17",0,"Jarad DeLorenzo"
"That's why I wanted to show you that Roux thing.","01:33:19","01:33:21",0,"Jarad DeLorenzo"
"I think we can encapsulate just those simple rules and have one that understands your repository, one that understands our entire schema.","01:33:21","01:33:29",0,"Jarad DeLorenzo"
"You know, that would be just those two things alone would be instantly useful to.","01:33:30","01:33:34",0,"Jarad DeLorenzo"
"That we can all chat.","01:33:34","01:33:35",0,"Jarad DeLorenzo"
"Like if we all had a common.","01:33:35","01:33:37",0,"Jarad DeLorenzo"
"I think Jeremy, you have to do is we have to get onto the 2.0 is where we're going to be using this primarily.","01:33:38","01:33:44",1,"Gershon Herczeg"
"I mean everyone should use this in every single thing you're using.","01:33:44","01:33:47",1,"Gershon Herczeg"
"But we should really pare it down to exactly how we expect someone to work within that framework.","01:33:47","01:33:55",1,"Gershon Herczeg"
"Right, yeah, I'm down with that.","01:33:55","01:33:56",0,"Jarad DeLorenzo"
"And then we could probably, you know, help people do more in their day to day.","01:33:57","01:34:03",1,"Gershon Herczeg"
"Like the way that most people do it is everybody has their own MCP server list.","01:34:03","01:34:07",0,"Jarad DeLorenzo"
"It's just a JSON config and it's cumbersome.","01:34:07","01:34:10",0,"Jarad DeLorenzo"
"But what I thought of and I was trying to set up but I couldn't do it in time is.","01:34:10","01:34:14",0,"Jarad DeLorenzo"
"There's no need for that.","01:34:15","01:34:16",0,"Jarad DeLorenzo"
"I'm just going to have them as subdomains on our triumph thing.","01:34:16","01:34:20",0,"Jarad DeLorenzo"
"So you will have a, you know, a agent that understands our code base called, you know, our codebase agent.triumph.dev and everyone can hit it.","01:34:20","01:34:31",0,"Jarad DeLorenzo"
"No one has to configure it.","01:34:31","01:34:32",0,"Jarad DeLorenzo"
"There's no API keys or tokens.","01:34:32","01:34:33",0,"Jarad DeLorenzo"
"You just talk to it and you're.","01:34:33","01:34:35",0,"Jarad DeLorenzo"
"And you know, I don't know how you, if you have an ide, if you, whatever you use, we'll make it work.","01:34:35","01:34:40",0,"Jarad DeLorenzo"
"I think that would be a, an awesome like tool set for everyone.","01:34:41","01:34:45",0,"Jarad DeLorenzo"
"So yeah, I can work with Gershon.","01:34:45","01:34:47",0,"Jarad DeLorenzo"
"We can, we can crank something out really fast that either works or doesn't.","01:34:47","01:34:52",0,"Jarad DeLorenzo"
"We'll see if people latch onto it.","01:34:52","01:34:54",0,"Jarad DeLorenzo"
"But it's like I said, it's iterative.","01:34:54","01:34:56",0,"Jarad DeLorenzo"
"We'll have to like tweak it but we'll find a sweet spot.","01:34:56","01:34:59",0,"Jarad DeLorenzo"
"Yeah, right.","01:34:59","01:35:01",1,"Gershon Herczeg"
"And then of course everyone's going to kind of come up with their own habits.","01:35:01","01:35:03",1,"Gershon Herczeg"
"Okay.","01:35:05","01:35:05",1,"Gershon Herczeg"
"Well, Jared, that was absolutely amazing.","01:35:05","01:35:08",1,"Gershon Herczeg"
